epoch,mlp/train/acc,mlp/train/loss,mlp/val/acc,mlp/val/loss,step
0,,,39.394840240478516,1.7759037017822266,182
0,31.63020133972168,1.9058349132537842,,,182
1,,,41.8353157043457,1.733191728591919,365
1,42.715572357177734,1.6166911125183105,,,365
2,,,43.511905670166016,1.7303965091705322,548
2,48.036251068115234,1.4773972034454346,,,548
3,,,41.25,1.7695409059524536,731
3,52.05384063720703,1.3734591007232666,,,731
4,,,43.19444274902344,1.7806226015090942,914
4,54.95066452026367,1.2910091876983643,,,914
5,,,43.83928680419922,1.8590320348739624,1097
5,58.067352294921875,1.21293044090271,,,1097
6,,,44.06745910644531,1.8720195293426514,1280
6,60.53303146362305,1.1486080884933472,,,1280
7,,,42.43055725097656,1.9761608839035034,1463
7,62.57185745239258,1.0924288034439087,,,1463
8,,,42.5,2.0615901947021484,1646
8,64.81981658935547,1.03615140914917,,,1646
9,,,41.994049072265625,2.0615742206573486,1829
9,66.54547119140625,0.9857602715492249,,,1829
10,,,42.90674591064453,2.089951753616333,2012
10,68.12097930908203,0.9390756487846375,,,2012
11,,,41.51785659790039,2.1454386711120605,2195
11,69.7887191772461,0.8967280983924866,,,2195
12,,,41.67658615112305,2.240476131439209,2378
12,71.13578033447266,0.8596305847167969,,,2378
13,,,43.95833206176758,2.1825718879699707,2561
13,72.52574157714844,0.8216972947120667,,,2561
14,,,40.48611068725586,2.219632863998413,2744
14,73.89318084716797,0.7862358689308167,,,2744
15,,,40.257938385009766,2.3045291900634766,2927
15,75.03753662109375,0.7555960416793823,,,2927
16,,,41.220237731933594,2.409421682357788,3110
16,76.23015594482422,0.7233230471611023,,,3110
17,,,39.18650817871094,2.486586332321167,3293
17,77.24581909179688,0.6988000273704529,,,3293
18,,,38.39285659790039,2.4762940406799316,3476
18,78.3515625,0.6693163514137268,,,3476
19,,,39.86111068725586,2.503931760787964,3659
19,79.29107666015625,0.6463120579719543,,,3659
20,,,37.76785659790039,2.5513217449188232,3842
20,80.08258056640625,0.62364661693573,,,3842
21,,,39.28571319580078,2.553175687789917,4025
21,80.79150390625,0.6071096658706665,,,4025
22,,,38.224205017089844,2.7429206371307373,4208
22,81.67310333251953,0.5842293500900269,,,4208
23,,,39.761905670166016,2.7473859786987305,4391
23,82.33912658691406,0.5624984502792358,,,4391
24,,,39.93055725097656,2.7526261806488037,4574
24,83.16065979003906,0.5480205416679382,,,4574
25,,,38.68055725097656,2.6860480308532715,4757
25,83.40196990966797,0.5379719138145447,,,4757
26,,,39.007938385009766,2.7548537254333496,4940
26,84.01115417480469,0.5203419923782349,,,4940
27,,,37.876983642578125,2.804877758026123,5123
27,84.6332015991211,0.5049429535865784,,,5123
28,,,40.41666793823242,2.9583208560943604,5306
28,84.95173645019531,0.49770551919937134,,,5306
29,,,39.0476188659668,2.894078016281128,5489
29,85.53624725341797,0.4858848750591278,,,5489
30,,,38.97817611694336,2.875063419342041,5672
30,85.8108139038086,0.47398456931114197,,,5672
31,,,38.29365158081055,2.8244645595550537,5855
31,86.29987335205078,0.4636763632297516,,,5855
32,,,38.62103271484375,2.9814293384552,6038
32,86.81037902832031,0.4494860768318176,,,6038
33,,,37.32143020629883,2.9377329349517822,6221
33,87.16001892089844,0.4396040439605713,,,6221
34,,,37.599205017089844,2.999159097671509,6404
34,87.46782684326172,0.4343331754207611,,,6404
35,,,39.58333206176758,2.9114034175872803,6587
35,87.66409301757812,0.4294241964817047,,,6587
36,,,38.283729553222656,3.001350164413452,6770
36,88.05233764648438,0.4189794659614563,,,6770
37,,,37.19245910644531,3.045341968536377,6953
37,88.0952377319336,0.41255781054496765,,,6953
38,,,36.349205017089844,3.0684914588928223,7136
38,88.28829193115234,0.40989089012145996,,,7136
39,,,38.4523811340332,3.015838384628296,7319
39,88.64865112304688,0.40250164270401,,,7319
40,,,37.1726188659668,3.008361339569092,7502
40,88.76448059082031,0.39658036828041077,,,7502
41,,,35.5853157043457,3.04248309135437,7685
41,89.1773910522461,0.38869863748550415,,,7685
42,,,37.123016357421875,2.962106466293335,7868
42,89.23530578613281,0.38739079236984253,,,7868
43,,,38.47222137451172,3.086474895477295,8051
43,89.5431137084961,0.3805820047855377,,,8051
44,,,37.80754089355469,3.0218536853790283,8234
44,89.80587768554688,0.3728662133216858,,,8234
45,,,38.75992202758789,3.0210139751434326,8417
45,89.97103881835938,0.3705841898918152,,,8417
46,,,37.57936477661133,3.049685478210449,8600
46,90.23380279541016,0.3658680319786072,,,8600
47,,,37.77777862548828,3.065110921859741,8783
47,90.32389831542969,0.3621862530708313,,,8783
48,,,38.13492202758789,3.0107505321502686,8966
48,90.22093200683594,0.3610236346721649,,,8966
49,,,39.64285659790039,3.040408134460449,9149
49,90.63385009765625,0.3546935021877289,,,9149
50,,,38.89881134033203,3.0325608253479004,9332
50,90.85049438476562,0.3503299653530121,,,9332
51,,,37.94643020629883,3.0675032138824463,9515
51,90.7925796508789,0.34936776757240295,,,9515
52,,,38.70039749145508,3.0603044033050537,9698
52,90.93307495117188,0.3464210033416748,,,9698
53,,,38.1646842956543,3.062713384628296,9881
53,91.07572174072266,0.34283384680747986,,,9881
54,,,38.998016357421875,2.953768730163574,10064
54,91.05534362792969,0.3428008258342743,,,10064
55,,,38.92856979370117,3.0213162899017334,10247
55,91.05748748779297,0.3430144488811493,,,10247
56,,,39.23611068725586,3.026215076446533,10430
56,91.22586822509766,0.33707427978515625,,,10430
57,,,37.84722137451172,3.03183650970459,10613
57,91.54332733154297,0.33203834295272827,,,10613
58,,,38.779762268066406,3.0309369564056396,10796
58,91.48004913330078,0.33212342858314514,,,10796
59,,,39.404762268066406,2.9384121894836426,10979
59,91.51866149902344,0.33258166909217834,,,10979
60,,,39.136905670166016,3.07169508934021,11162
