epoch,ext/train/acc,ext/train/acc5,ext/train/loss,ext/train/lr,ext/val/acc,ext/val/acc5,ext/val/loss,step
0,,,,,36.52597427368164,59.44264221191406,2.791024684906006,6104
0,15.980168342590332,36.83222198486328,3.5805797576904297,0.0006999970646575093,,,,6104
1,,,,,36.093074798583984,62.33766174316406,2.7361886501312256,12209
1,19.847023010253906,41.96297073364258,3.4041271209716797,0.0006999970646575093,,,,12209
2,,,,,39.15043258666992,63.906925201416016,2.6349337100982666,18314
2,21.060897827148438,43.52170181274414,3.3519363403320312,0.0006999970646575093,,,,18314
3,,,,,39.556278228759766,63.149349212646484,2.653531789779663,24419
3,21.657306671142578,44.265533447265625,3.3269739151000977,0.0006999970646575093,,,,24419
4,,,,,40.34090805053711,64.98917388916016,2.60798978805542,30524
4,21.98812484741211,44.74610900878906,3.3092825412750244,0.0006999970646575093,,,,30524
5,,,,,39.52922058105469,65.50325012207031,2.589230537414551,36629
5,22.15367889404297,44.91283416748047,3.294706106185913,0.0006999970646575093,,,,36629
6,,,,,42.77597427368164,65.93614959716797,2.5384204387664795,42734
6,22.53773307800293,45.39546203613281,3.2822649478912354,0.0006999970646575093,,,,42734
7,,,,,41.20671081542969,66.88311767578125,2.5360546112060547,48839
7,23.030010223388672,45.89095687866211,3.261101484298706,0.0006999970646575093,,,,48839
8,,,,,41.93722915649414,68.18181610107422,2.5211613178253174,54944
8,23.26401138305664,46.205101013183594,3.2522895336151123,0.0006999970646575093,,,,54944
9,,,,,42.93831253051758,67.6677474975586,2.5101521015167236,61049
9,23.445653915405273,46.53240966796875,3.2438385486602783,0.0006999970646575093,,,,61049
10,,,,,42.09956741333008,67.96537017822266,2.5155179500579834,67154
10,23.628173828125,46.732479095458984,3.2351152896881104,0.0006999970646575093,,,,67154
11,,,,,42.01839828491211,66.96428680419922,2.516315460205078,73259
11,23.80279541015625,46.797706604003906,3.229100465774536,0.0006999970646575093,,,,73259
12,,,,,43.66883087158203,68.83116912841797,2.473043918609619,79364
12,23.968936920166016,47.12238311767578,3.2213964462280273,0.0006999970646575093,,,,79364
13,,,,,43.100650787353516,67.45130157470703,2.5016300678253174,85469
13,24.07686996459961,47.168304443359375,3.215947389602661,0.0006999970646575093,,,,85469
14,,,,,42.126625061035156,67.6677474975586,2.523904800415039,91574
14,24.295366287231445,47.47162628173828,3.205935478210449,0.0006999970646575093,,,,91574
15,,,,,41.80194854736328,67.09956359863281,2.52666974067688,97679
15,24.350065231323242,47.6055908203125,3.2017810344696045,0.0006999970646575093,,,,97679
16,,,,,42.80303192138672,66.96428680419922,2.4825477600097656,103784
16,24.436059951782227,47.617000579833984,3.197645425796509,0.0006999970646575093,,,,103784
17,,,,,42.04545593261719,67.58657836914062,2.5008888244628906,109889
17,24.659528732299805,47.83023452758789,3.1889889240264893,0.0006999970646575093,,,,109889
18,,,,,42.316017150878906,67.77597045898438,2.5111277103424072,115994
18,24.811044692993164,48.0870475769043,3.1808719635009766,0.0006999970646575093,,,,115994
19,,,,,42.126625061035156,67.45130157470703,2.511094570159912,122099
19,24.790863037109375,48.083831787109375,3.1781117916107178,0.0006999970646575093,,,,122099
20,,,,,42.50541305541992,66.88311767578125,2.511122465133667,128204
20,24.818357467651367,48.0721321105957,3.1817643642425537,0.0006999970646575093,,,,128204
21,,,,,42.42424392700195,68.01947784423828,2.509897470474243,134309
21,24.82801055908203,48.17947769165039,3.1776821613311768,0.0006999970646575093,,,,134309
22,,,,,44.48051834106445,68.42532348632812,2.4781947135925293,140414
22,25.03510093688965,48.477535247802734,3.1724202632904053,0.0006999970646575093,,,,140414
23,,,,,42.88419723510742,67.09956359863281,2.5085151195526123,146519
23,25.092430114746094,48.428104400634766,3.1674444675445557,0.0006999970646575093,,,,146519
24,,,,,42.23484802246094,66.15259552001953,2.5130972862243652,152624
24,25.090675354003906,48.504154205322266,3.166494846343994,0.0006999970646575093,,,,152624
25,,,,,42.04545593261719,66.91017150878906,2.486626148223877,158729
25,25.160289764404297,48.59833908081055,3.1628265380859375,0.0006999970646575093,,,,158729
26,,,,,44.5887451171875,69.02056121826172,2.4471006393432617,164834
