epoch,mlp/train/acc,mlp/train/loss,mlp/val/acc,mlp/val/loss,step
0,,,41.537696838378906,1.6309256553649902,182
0,31.131488800048828,1.9301156997680664,,,182
1,,,46.70634841918945,1.5164289474487305,365
1,42.14285659790039,1.642076015472412,,,365
2,,,49.77182388305664,1.4845633506774902,548
2,47.14500045776367,1.5068544149398804,,,548
3,,,49.81150817871094,1.4781538248062134,731
3,50.837623596191406,1.4053525924682617,,,731
4,,,48.92856979370117,1.4887646436691284,914
4,54.067996978759766,1.320379614830017,,,914
5,,,48.94841384887695,1.5063691139221191,1097
5,56.82217788696289,1.2435160875320435,,,1097
6,,,48.869049072265625,1.5257937908172607,1280
6,59.33290481567383,1.1785975694656372,,,1280
7,,,48.33333206176758,1.5590760707855225,1463
7,61.21406936645508,1.1206142902374268,,,1463
8,,,48.511905670166016,1.5861107110977173,1646
8,63.201416015625,1.065716028213501,,,1646
9,,,47.748016357421875,1.593246340751648,1829
9,64.9688949584961,1.0161471366882324,,,1829
10,,,48.56150817871094,1.6245816946029663,2012
10,66.96910858154297,0.9673594236373901,,,2012
11,,,46.60714340209961,1.660988450050354,2195
11,68.34513092041016,0.9300245642662048,,,2195
12,,,46.716270446777344,1.6980795860290527,2378
12,70.0010757446289,0.8862929344177246,,,2378
13,,,46.001983642578125,1.7015084028244019,2561
13,71.3427734375,0.8516920208930969,,,2561
14,,,46.498016357421875,1.7470835447311401,2744
14,72.44316101074219,0.8200131058692932,,,2744
15,,,46.25992202758789,1.7701528072357178,2927
15,73.69047546386719,0.7872409224510193,,,2927
16,,,44.404762268066406,1.8039907217025757,3110
16,74.92278289794922,0.7553510069847107,,,3110
17,,,45.019840240478516,1.8182704448699951,3293
17,76.13684844970703,0.7237160205841064,,,3293
18,,,44.7023811340332,1.8297113180160522,3476
18,77.09674072265625,0.700101912021637,,,3476
19,,,45.0396842956543,1.8426707983016968,3659
19,78.02767181396484,0.6749529242515564,,,3659
20,,,44.980159759521484,1.8742753267288208,3842
20,78.85993194580078,0.6540864109992981,,,3842
21,,,44.474205017089844,1.9042977094650269,4025
21,79.62462615966797,0.6324633955955505,,,4025
22,,,46.29960250854492,1.9249407052993774,4208
22,80.31745910644531,0.6154903769493103,,,4208
23,,,44.93055725097656,1.935833215713501,4391
23,81.01244354248047,0.5963054895401001,,,4391
24,,,44.95039749145508,1.9330862760543823,4574
24,81.6623764038086,0.5831061005592346,,,4574
25,,,43.4523811340332,1.9787194728851318,4757
25,82.1954116821289,0.5673796534538269,,,4757
26,,,43.869049072265625,1.9508695602416992,4940
26,82.82496643066406,0.5514125823974609,,,4940
27,,,42.837303161621094,1.997520089149475,5123
27,83.42878723144531,0.5352935194969177,,,5123
28,,,42.62896728515625,2.01887583732605,5306
28,83.76448059082031,0.5228087306022644,,,5306
29,,,42.56944274902344,2.0386130809783936,5489
29,84.29215240478516,0.5132540464401245,,,5489
30,,,43.69047546386719,2.0051958560943604,5672
30,85.02788543701172,0.4973590075969696,,,5672
31,,,43.769840240478516,2.004166841506958,5855
31,85.11046600341797,0.4915316700935364,,,5855
32,,,42.32143020629883,2.0606281757354736,6038
32,85.67889404296875,0.4783557057380676,,,6038
33,,,43.18452453613281,2.03989839553833,6221
33,85.76469421386719,0.47446876764297485,,,6221
34,,,42.619049072265625,2.0789175033569336,6404
34,86.29450988769531,0.46134671568870544,,,6404
35,,,42.529762268066406,2.0728464126586914,6587
35,86.48648834228516,0.45591118931770325,,,6587
36,,,43.05555725097656,2.086167573928833,6770
36,86.82539367675781,0.4481394588947296,,,6770
37,,,43.06547546386719,2.079164505004883,6953
37,87.12569427490234,0.4422745108604431,,,6953
38,,,42.123016357421875,2.099019765853882,7136
38,87.50750732421875,0.43312910199165344,,,7136
39,,,43.62103271484375,2.062615156173706,7319
39,87.80888366699219,0.4288608729839325,,,7319
40,,,42.658729553222656,2.12351393699646,7502
40,87.8818130493164,0.4234234094619751,,,7502
41,,,44.494049072265625,2.1148202419281006,7685
41,88.11561584472656,0.41707882285118103,,,7685
42,,,42.42063522338867,2.1210131645202637,7868
42,88.32367706298828,0.4121244549751282,,,7868
43,,,43.04563522338867,2.107106924057007,8051
43,88.39446258544922,0.4100678861141205,,,8051
44,,,42.390872955322266,2.103511095046997,8234
44,88.81059265136719,0.4003528356552124,,,8234
45,,,43.224205017089844,2.1192591190338135,8417
45,88.83312225341797,0.39588186144828796,,,8417
46,,,44.275794982910156,2.099665880203247,8600
46,89.23423767089844,0.3913249373435974,,,8600
47,,,42.30158615112305,2.1515371799468994,8783
47,89.39725494384766,0.3886306881904602,,,8783
48,,,41.59722137451172,2.146054267883301,8966
48,89.25139617919922,0.3874834477901459,,,8966
49,,,41.72618865966797,2.1472606658935547,9149
49,89.57207489013672,0.3831164836883545,,,9149
50,,,43.244049072265625,2.131852865219116,9332
50,89.52059173583984,0.3783402144908905,,,9332
51,,,42.599205017089844,2.167029857635498,9515
51,89.784423828125,0.37645408511161804,,,9515
52,,,42.85714340209961,2.1695287227630615,9698
52,89.8906021118164,0.3738133907318115,,,9698
53,,,42.36111068725586,2.176053762435913,9881
53,90.0943832397461,0.36853495240211487,,,9881
54,,,41.39881134033203,2.1858317852020264,10064
54,89.86593627929688,0.3735886216163635,,,10064
55,,,42.31150817871094,2.1860008239746094,10247
55,90.14585876464844,0.36479640007019043,,,10247
56,,,42.49007797241211,2.1543822288513184,10430
56,90.12548065185547,0.36455094814300537,,,10430
