epoch,ext/train/acc,ext/train/acc5,ext/train/loss,ext/train/lr,ext/val/acc,ext/val/acc5,ext/val/loss,step
0,,,,,24.1612548828125,44.72402572631836,3.678663969039917,6104
0,17.644786834716797,39.14970016479492,3.4982800483703613,0.0006999970646575093,,,,6104
1,,,,,24.134199142456055,45.26515197753906,3.346033811569214,12209
1,22.020299911499023,44.73002243041992,3.3045735359191895,0.0006999970646575093,,,,12209
2,,,,,25.243507385253906,48.07900619506836,3.337366819381714,18314
2,23.293846130371094,46.48999786376953,3.2450973987579346,0.0006999970646575093,,,,18314
3,,,,,25.703462600708008,46.59090805053711,3.4293789863586426,24419
3,23.980636596679688,47.38066101074219,3.2109358310699463,0.0006999970646575093,,,,24419
4,,,,,27.110389709472656,49.675323486328125,3.2343060970306396,30524
4,24.503042221069336,47.963905334472656,3.1887080669403076,0.0006999970646575093,,,,30524
5,,,,,27.21861457824707,49.08008575439453,3.200178861618042,36629
5,24.691997528076172,48.1777229309082,3.175870895385742,0.0006999970646575093,,,,36629
6,,,,,28.030303955078125,50.86580276489258,3.189835548400879,42734
6,25.20562744140625,48.44243621826172,3.1617321968078613,0.0006999970646575093,,,,42734
7,,,,,26.893939971923828,48.34956741333008,3.3360097408294678,48839
7,25.456886291503906,48.90312576293945,3.1474549770355225,0.0006999970646575093,,,,48839
8,,,,,27.895021438598633,50.324676513671875,3.2202494144439697,54944
8,25.620685577392578,49.01427459716797,3.1418583393096924,0.0006999970646575093,,,,54944
9,,,,,29.139610290527344,49.485931396484375,3.214381456375122,61049
9,25.530303955078125,49.06780242919922,3.141129493713379,0.0006999970646575093,,,,61049
10,,,,,29.004329681396484,48.94480514526367,3.3196709156036377,67154
10,25.644670486450195,49.238037109375,3.1378886699676514,0.0006999970646575093,,,,67154
11,,,,,28.977272033691406,49.675323486328125,3.226743459701538,73259
11,25.761085510253906,49.3354377746582,3.132066488265991,0.0006999970646575093,,,,73259
12,,,,,29.03138542175293,51.3798713684082,3.1788809299468994,79364
12,25.823095321655273,49.5887451171875,3.128406524658203,0.0006999970646575093,,,,79364
13,,,,,27.002164840698242,49.621212005615234,3.3088624477386475,85469
13,25.903240203857422,49.69112014770508,3.122523307800293,0.0006999970646575093,,,,85469
14,,,,,27.597402572631836,49.89177322387695,3.177396774291992,91574
