epoch,ext/train/acc,ext/train/acc5,ext/train/loss,ext/train/lr,ext/val/acc,ext/val/acc5,ext/val/loss,step
0,,,,,17.180736541748047,43.58766174316406,3.385585308074951,6104
0,6.097168445587158,21.626008987426758,3.919363498687744,0.0006999970646575093,,,,6104
1,,,,,20.535715103149414,48.34956741333008,3.2522480487823486,12209
1,10.163507461547852,29.91107940673828,3.717848300933838,0.0006999970646575093,,,,12209
2,,,,,24.24242401123047,52.056278228759766,3.153783082962036,18314
2,11.872587203979492,32.86035919189453,3.64335036277771,0.0006999970646575093,,,,18314
3,,,,,26.73160171508789,51.298702239990234,3.1175262928009033,24419
3,13.160758018493652,34.81864929199219,3.6006991863250732,0.0006999970646575093,,,,24419
4,,,,,26.001081466674805,53.00324630737305,3.069014310836792,30524
4,13.981221199035645,35.966129302978516,3.5658645629882812,0.0006999970646575093,,,,30524
5,,,,,27.867965698242188,56.25,3.0127503871917725,36629
5,14.298876762390137,36.542354583740234,3.55114483833313,0.0006999970646575093,,,,36629
6,,,,,29.30194854736328,55.735931396484375,3.009432792663574,42734
6,14.720662117004395,37.1182861328125,3.534047842025757,0.0006999970646575093,,,,42734
7,,,,,30.00541114807129,57.332252502441406,2.967474937438965,48839
7,15.122264862060547,37.576927185058594,3.519102096557617,0.0006999970646575093,,,,48839
8,,,,,27.245670318603516,56.38528060913086,3.008758306503296,54944
8,15.323212623596191,37.86094665527344,3.512377977371216,0.0006999970646575093,,,,54944
9,,,,,28.517316818237305,56.574676513671875,2.988553285598755,61049
9,15.327600479125977,38.04902267456055,3.507328987121582,0.0006999970646575093,,,,61049
10,,,,,29.626623153686523,57.22402572631836,2.9599668979644775,67154
10,15.355680465698242,37.993446350097656,3.5086770057678223,0.0006999970646575093,,,,67154
11,,,,,29.1125545501709,58.19805145263672,2.947932004928589,73259
11,15.393998146057129,38.16280746459961,3.502718687057495,0.0006999970646575093,,,,73259
12,,,,,30.871212005615234,57.98160171508789,2.9380228519439697,79364
12,15.529132843017578,38.33771896362305,3.499603748321533,0.0006999970646575093,,,,79364
