epoch,ext/train/acc,ext/train/acc5,ext/train/loss,ext/train/lr,ext/val/acc,ext/val/acc5,ext/val/loss,step
0,,,,,25.595237731933594,49.64826965332031,3.20552921295166,6104
0,16.668128967285156,38.061893463134766,3.544778823852539,0.0006999970646575093,,,,6104
1,,,,,28.923160552978516,51.32575607299805,3.146228551864624,12209
1,20.75289535522461,43.290626525878906,3.363954544067383,0.0006999970646575093,,,,12209
2,,,,,29.30194854736328,52.73268508911133,3.0556044578552246,18314
2,22.507604598999023,45.47355651855469,3.2906622886657715,0.0006999970646575093,,,,18314
3,,,,,29.220779418945312,52.70562744140625,3.0878875255584717,24419
3,23.521703720092773,46.61986541748047,3.2464818954467773,0.0006999970646575093,,,,24419
4,,,,,29.545454025268555,52.02922058105469,3.149542808532715,30524
4,23.96601104736328,47.237335205078125,3.225081443786621,0.0006999970646575093,,,,30524
5,,,,,31.547618865966797,54.32900619506836,3.025564432144165,36629
5,24.208786010742188,47.37744140625,3.212460517883301,0.0006999970646575093,,,,36629
6,,,,,31.980520248413086,54.978355407714844,3.0101981163024902,42734
6,24.576459884643555,47.79454803466797,3.2009847164154053,0.0006999970646575093,,,,42734
7,,,,,30.81709861755371,54.004329681396484,3.0069541931152344,48839
7,24.92131805419922,48.31724548339844,3.182715892791748,0.0006999970646575093,,,,48839
8,,,,,31.493507385253906,54.73484802246094,3.0961406230926514,54944
8,24.96226692199707,48.38656997680664,3.1801702976226807,0.0006999970646575093,,,,54944
9,,,,,33.00865936279297,55.27597427368164,3.0338644981384277,61049
9,25.128700256347656,48.52287292480469,3.17447566986084,0.0006999970646575093,,,,61049
10,,,,,31.466449737548828,53.354976654052734,3.1022074222564697,67154
10,25.28372573852539,48.738155364990234,3.169536828994751,0.0006999970646575093,,,,67154
11,,,,,32.19696807861328,56.41233825683594,3.0209553241729736,73259
11,25.33081817626953,48.79519271850586,3.165658950805664,0.0006999970646575093,,,,73259
12,,,,,31.277055740356445,55.167747497558594,2.9961037635803223,79364
12,25.425003051757812,48.938514709472656,3.159409761428833,0.0006999970646575093,,,,79364
13,,,,,31.791126251220703,53.51731491088867,3.050473213195801,85469
13,25.39107322692871,48.899322509765625,3.157505512237549,0.0006999970646575093,,,,85469
14,,,,,31.11471939086914,54.30194854736328,3.1022236347198486,91574
14,25.451913833618164,48.905757904052734,3.1565144062042236,0.0006999970646575093,,,,91574
15,,,,,31.222944259643555,55.05952453613281,3.0503265857696533,97679
15,25.55341148376465,49.00345230102539,3.152153968811035,0.0006999970646575093,,,,97679
16,,,,,31.141775131225586,54.24783706665039,3.137098789215088,103784
16,25.614543914794922,49.053470611572266,3.1502649784088135,0.0006999970646575093,,,,103784
17,,,,,32.30519485473633,54.816017150878906,3.037963390350342,109889
17,25.556921005249023,49.16257095336914,3.1496665477752686,0.0006999970646575093,,,,109889
18,,,,,33.08982849121094,54.951297760009766,2.9887430667877197,115994
18,25.71750259399414,49.273136138916016,3.1436846256256104,0.0006999970646575093,,,,115994
19,,,,,32.3863639831543,54.41017150878906,3.0194180011749268,122099
19,25.73505401611328,49.366737365722656,3.138734817504883,0.0006999970646575093,,,,122099
20,,,,,31.709957122802734,55.735931396484375,2.9813406467437744,128204
20,25.81315040588379,49.3828239440918,3.143003463745117,0.0006999970646575093,,,,128204
21,,,,,30.248918533325195,54.70779037475586,3.0184502601623535,134309
21,25.687667846679688,49.317012786865234,3.142702102661133,0.0006999970646575093,,,,134309
22,,,,,32.11580276489258,55.57359313964844,2.9961867332458496,140414
22,25.89826774597168,49.632911682128906,3.135181188583374,0.0006999970646575093,,,,140414
23,,,,,32.521644592285156,55.654762268066406,2.9796853065490723,146519
23,25.94711685180664,49.49456024169922,3.1317548751831055,0.0006999970646575093,,,,146519
24,,,,,32.738094329833984,55.27597427368164,3.0311639308929443,152624
24,26.043933868408203,49.663917541503906,3.129511833190918,0.0006999970646575093,,,,152624
25,,,,,31.764068603515625,53.923160552978516,3.0471761226654053,158729
25,25.919036865234375,49.582603454589844,3.134838581085205,0.0006999970646575093,,,,158729
26,,,,,33.95562744140625,57.14285659790039,2.9451630115509033,164834
26,25.974903106689453,49.66947555541992,3.1291966438293457,0.0006999970646575093,,,,164834
27,,,,,33.387447357177734,55.19480514526367,2.9789669513702393,170939
27,25.96700668334961,49.62881851196289,3.1300907135009766,0.0006999970646575093,,,,170939
28,,,,,32.0887451171875,55.167747497558594,3.075782299041748,177044
28,25.974903106689453,49.69872283935547,3.1314313411712646,0.0006999970646575093,,,,177044
29,,,,,32.44047546386719,55.33008575439453,2.9740962982177734,183149
29,25.884521484375,49.58172607421875,3.1365585327148438,0.0006999970646575093,,,,183149
30,,,,,32.79220962524414,57.16991424560547,2.959010362625122,189254
30,26.029600143432617,49.491050720214844,3.131648540496826,0.0006999970646575093,,,,189254
31,,,,,30.81709861755371,54.112552642822266,3.0091450214385986,195359
31,25.99625587463379,49.61302185058594,3.129220724105835,0.0006999970646575093,,,,195359
32,,,,,32.81926345825195,55.654762268066406,2.9557440280914307,201464
32,26.241079330444336,49.70223617553711,3.1276862621307373,0.0006999970646575093,,,,201464
33,,,,,31.709957122802734,55.7088737487793,2.9732213020324707,207569
33,26.07230567932129,49.75225067138672,3.125136375427246,0.0006999970646575093,,,,207569
34,,,,,31.141775131225586,55.14069366455078,3.013977527618408,213674
34,26.20627212524414,49.77418899536133,3.125580310821533,0.0006999970646575093,,,,213674
35,,,,,30.68181800842285,52.70562744140625,3.0804622173309326,219779
35,25.981338500976562,49.605125427246094,3.1306674480438232,0.0006999970646575093,,,,219779
36,,,,,32.57575607299805,56.27705764770508,2.950833320617676,225884
36,26.03691291809082,49.5960578918457,3.128429889678955,0.0006999970646575093,,,,225884
