epoch,mlp/train/acc,mlp/train/loss,mlp/val/acc,mlp/val/loss,step
0,,,35.85317611694336,1.7426609992980957,182
0,31.196910858154297,1.915967583656311,,,182
1,,,38.33333206176758,1.6958181858062744,365
1,42.96117401123047,1.6217875480651855,,,365
2,,,41.08134841918945,1.6857768297195435,548
2,48.17567443847656,1.4848750829696655,,,548
3,,,41.369049072265625,1.677897334098816,731
3,51.54118347167969,1.3915313482284546,,,731
4,,,42.69841384887695,1.6891621351242065,914
4,54.34148406982422,1.3095827102661133,,,914
5,,,41.56745910644531,1.7173058986663818,1097
5,57.240455627441406,1.2351316213607788,,,1097
6,,,41.47817611694336,1.7367714643478394,1280
6,59.58494186401367,1.1721214056015015,,,1280
7,,,40.22817611694336,1.7762075662612915,1463
7,61.38459777832031,1.1169360876083374,,,1463
8,,,40.466270446777344,1.7883719205856323,1646
8,63.67760467529297,1.060332179069519,,,1646
9,,,40.21825408935547,1.8225816488265991,1829
9,65.32174682617188,1.0127357244491577,,,1829
10,,,40.5853157043457,1.8728257417678833,2012
10,66.98091125488281,0.9680848121643066,,,2012
11,,,41.65674591064453,1.892003059387207,2195
11,68.6282730102539,0.9242871403694153,,,2195
12,,,41.08134841918945,1.9489798545837402,2378
12,69.87022399902344,0.8896312713623047,,,2378
13,,,39.17658615112305,1.9556020498275757,2561
13,71.3867416381836,0.8526384234428406,,,2561
14,,,40.27777862548828,1.9755645990371704,2744
14,72.83783721923828,0.8168272972106934,,,2744
15,,,41.130950927734375,2.0302140712738037,2927
15,73.9178466796875,0.7853442430496216,,,2927
16,,,39.970237731933594,2.0344388484954834,3110
16,75.01287078857422,0.75473952293396,,,3110
17,,,38.75992202758789,2.056133270263672,3293
17,75.947021484375,0.7296311259269714,,,3293
18,,,39.69245910644531,2.0987493991851807,3476
18,77.11497497558594,0.7018810510635376,,,3476
19,,,37.50992202758789,2.110600233078003,3659
19,78.07164001464844,0.6764945983886719,,,3659
20,,,37.04365158081055,2.1626200675964355,3842
20,79.01115417480469,0.6506112217903137,,,3842
21,,,38.88888931274414,2.173335313796997,4025
21,79.65143585205078,0.6333751678466797,,,4025
22,,,37.609127044677734,2.2046165466308594,4208
22,80.38717651367188,0.615149974822998,,,4208
23,,,37.91666793823242,2.2313883304595947,4391
23,81.07357025146484,0.5948418974876404,,,4391
24,,,38.27381134033203,2.238898754119873,4574
24,81.70635223388672,0.5796010494232178,,,4574
25,,,38.4226188659668,2.2470035552978516,4757
25,82.44959259033203,0.5642459988594055,,,4757
26,,,37.033729553222656,2.294283390045166,4940
26,82.6211929321289,0.5528135299682617,,,4940
27,,,37.54960250854492,2.2927863597869873,5123
27,83.38374328613281,0.5364416241645813,,,5123
28,,,38.05555725097656,2.3126273155212402,5306
28,83.69905853271484,0.5250111222267151,,,5306
29,,,38.44245910644531,2.3081514835357666,5489
29,84.00364685058594,0.5151563882827759,,,5489
30,,,38.998016357421875,2.35831618309021,5672
30,84.8155288696289,0.49935588240623474,,,5672
31,,,38.55158615112305,2.3602871894836426,5855
31,85.05791473388672,0.49120625853538513,,,5855
32,,,38.501983642578125,2.389478921890259,6038
32,85.53946685791016,0.477373331785202,,,6038
33,,,37.529762268066406,2.3710477352142334,6221
33,85.77220153808594,0.4730496406555176,,,6221
34,,,36.894840240478516,2.407388687133789,6404
34,86.07142639160156,0.4628143310546875,,,6404
35,,,38.283729553222656,2.3649892807006836,6587
35,86.36100006103516,0.4561903476715088,,,6587
36,,,38.105159759521484,2.4054324626922607,6770
36,86.80072784423828,0.44889336824417114,,,6770
37,,,36.70634841918945,2.393540620803833,6953
37,87.31767272949219,0.4350535571575165,,,6953
38,,,37.93650817871094,2.4135348796844482,7136
38,87.469970703125,0.43225350975990295,,,7136
39,,,36.587303161621094,2.417635202407837,7319
39,87.6093978881836,0.4269322156906128,,,7319
40,,,37.261905670166016,2.4264466762542725,7502
40,87.83783721923828,0.4228113293647766,,,7502
41,,,36.626983642578125,2.4454357624053955,7685
41,88.15744018554688,0.41208580136299133,,,7685
42,,,37.66865158081055,2.431536912918091,7868
42,88.40196990966797,0.4071991741657257,,,7868
43,,,37.390872955322266,2.4237520694732666,8051
43,88.32689666748047,0.40831735730171204,,,8051
44,,,35.94245910644531,2.4273128509521484,8234
44,88.84813690185547,0.3981867730617523,,,8234
45,,,37.97618865966797,2.4198036193847656,8417
45,88.88459777832031,0.396541029214859,,,8417
46,,,36.5476188659668,2.40678334236145,8600
46,88.96825408935547,0.3928564190864563,,,8600
47,,,36.775794982910156,2.4456496238708496,8783
47,89.18811798095703,0.39080777764320374,,,8783
48,,,36.03174591064453,2.478445529937744,8966
48,89.21922302246094,0.3877577781677246,,,8966
49,,,36.974205017089844,2.4491636753082275,9149
49,89.60961151123047,0.3783068358898163,,,9149
50,,,36.46825408935547,2.4529170989990234,9332
50,89.61389923095703,0.3764168620109558,,,9332
51,,,35.863094329833984,2.4879708290100098,9515
51,89.79408264160156,0.3729441165924072,,,9515
52,,,36.894840240478516,2.4503190517425537,9698
52,90.01930236816406,0.3719671368598938,,,9698
53,,,37.42063522338867,2.4480361938476562,9881
53,89.98069763183594,0.36849725246429443,,,9881
54,,,35.67460250854492,2.4564523696899414,10064
54,90.11582946777344,0.366767019033432,,,10064
55,,,36.984127044677734,2.4460361003875732,10247
55,90.13406372070312,0.3613228499889374,,,10247
56,,,37.28174591064453,2.466689348220825,10430
56,90.37001037597656,0.36027926206588745,,,10430
57,,,35.08928680419922,2.471426486968994,10613
57,90.72179412841797,0.3551422953605652,,,10613
58,,,36.349205017089844,2.448829174041748,10796
58,90.61883544921875,0.3533788025379181,,,10796
59,,,36.12103271484375,2.452505350112915,10979
59,90.81295776367188,0.3487575352191925,,,10979
60,,,37.06349182128906,2.462564706802368,11162
60,90.97383117675781,0.34661296010017395,,,11162
61,,,36.65674591064453,2.46071457862854,11345
61,90.94916534423828,0.3436305522918701,,,11345
62,,,36.25,2.4714956283569336,11528
62,90.77434539794922,0.3480153977870941,,,11528
63,,,35.84325408935547,2.4692862033843994,11711
63,91.07572174072266,0.34224122762680054,,,11711
64,,,36.93452453613281,2.459134817123413,11894
64,91.18404388427734,0.33910292387008667,,,11894
65,,,37.251983642578125,2.4636740684509277,12077
65,91.1883316040039,0.3386726379394531,,,12077
66,,,36.05158615112305,2.4840128421783447,12260
66,91.38137817382812,0.33487412333488464,,,12260
67,,,36.537696838378906,2.4797654151916504,12443
67,91.48434448242188,0.33385616540908813,,,12443
68,,,36.52777862548828,2.4629788398742676,12626
68,91.44144439697266,0.33345216512680054,,,12626
69,,,37.4603157043457,2.4630823135375977,12809
69,91.56692504882812,0.32955023646354675,,,12809
70,,,36.488094329833984,2.4641573429107666,12992
70,91.77713775634766,0.32499960064888,,,12992
71,,,36.33928680419922,2.4688005447387695,13175
71,91.71814727783203,0.3265007436275482,,,13175
72,,,36.974205017089844,2.4566521644592285,13358
72,91.80501556396484,0.32274892926216125,,,13358
73,,,36.74603271484375,2.455935001373291,13541
73,91.8629379272461,0.3200702369213104,,,13541
74,,,36.001983642578125,2.496306896209717,13724
74,91.83183288574219,0.3239959180355072,,,13724
75,,,37.64881134033203,2.4572362899780273,13907
75,91.85327911376953,0.32046908140182495,,,13907
76,,,37.8273811340332,2.506877899169922,14090
76,91.84899139404297,0.3229150176048279,,,14090
77,,,37.91666793823242,2.4696919918060303,14273
77,91.95088195800781,0.3188609778881073,,,14273
78,,,36.755950927734375,2.46547269821167,14456
78,91.95624542236328,0.31801795959472656,,,14456
79,,,37.62896728515625,2.4280099868774414,14639
79,91.97447204589844,0.32044947147369385,,,14639
80,,,36.72618865966797,2.4601259231567383,14822
80,92.14286041259766,0.31463947892189026,,,14822
81,,,36.47817611694336,2.4758129119873047,15005
81,91.97876739501953,0.31790533661842346,,,15005
82,,,36.617061614990234,2.4658091068267822,15188
82,92.20398712158203,0.31321221590042114,,,15188
83,,,36.894840240478516,2.4834578037261963,15371
83,92.39167785644531,0.31016993522644043,,,15371
84,,,36.2103157043457,2.49409556388855,15554
84,92.28764343261719,0.3101270794868469,,,15554
85,,,36.269840240478516,2.483591318130493,15737
85,92.19862365722656,0.31114399433135986,,,15737
86,,,37.529762268066406,2.50569748878479,15920
86,92.5160903930664,0.30720055103302,,,15920
87,,,36.25,2.5062122344970703,16103
87,92.39810943603516,0.3075058162212372,,,16103
88,,,36.92460250854492,2.4488236904144287,16286
88,92.4989242553711,0.30682340264320374,,,16286
89,,,36.69643020629883,2.4849741458892822,16469
89,92.64371490478516,0.3035566806793213,,,16469
90,,,36.130950927734375,2.4520998001098633,16652
90,92.46782684326172,0.3080768585205078,,,16652
91,,,36.716270446777344,2.486980676651001,16835
91,92.4860610961914,0.3049026429653168,,,16835
92,,,37.27182388305664,2.4499337673187256,17018
92,92.47855377197266,0.30490097403526306,,,17018
93,,,37.31150817871094,2.4856269359588623,17201
93,92.64479064941406,0.30260634422302246,,,17201
94,,,38.363094329833984,2.44258713722229,17384
94,92.84105682373047,0.3003459572792053,,,17384
95,,,37.67856979370117,2.452407121658325,17567
95,92.71235656738281,0.30088144540786743,,,17567
96,,,36.488094329833984,2.4670474529266357,17750
96,92.715576171875,0.30162835121154785,,,17750
97,,,36.44841384887695,2.450617790222168,17933
97,92.68875885009766,0.3022086024284363,,,17933
98,,,37.91666793823242,2.438793659210205,18116
98,92.85821533203125,0.2990790009498596,,,18116
99,,,37.18254089355469,2.4589016437530518,18299
99,92.85713958740234,0.2988373935222626,,,18299
