epoch,ext/train/acc,ext/train/acc5,ext/train/loss,ext/train/lr,ext/val/acc,ext/val/acc5,ext/val/loss,step
0,,,,,16.260822296142578,36.066017150878906,3.5932435989379883,6104
0,17.982040405273438,39.47964096069336,3.503955602645874,0.0006999970646575093,,,,6104
1,,,,,17.37013053894043,38.55519485473633,3.5561444759368896,12209
1,22.326547622680664,44.99619674682617,3.30474591255188,0.0006999970646575093,,,,12209
2,,,,,17.938312530517578,39.04220962524414,3.5016167163848877,18314
2,23.671171188354492,46.7602653503418,3.244356632232666,0.0006999970646575093,,,,18314
3,,,,,19.18290138244629,40.82792282104492,3.459601640701294,24419
3,24.374927520751953,47.48244857788086,3.2104287147521973,0.0006999970646575093,,,,24419
4,,,,,18.31709861755371,38.582252502441406,3.498959541320801,30524
4,24.882707595825195,48.245582580566406,3.1874659061431885,0.0006999970646575093,,,,30524
5,,,,,19.264068603515625,40.88203430175781,3.4429569244384766,36629
5,25.16350746154785,48.3617057800293,3.169666290283203,0.0006999970646575093,,,,36629
6,,,,,18.912338256835938,40.99026107788086,3.431772232055664,42734
6,25.6859130859375,48.9420280456543,3.1560490131378174,0.0006999970646575093,,,,42734
7,,,,,20.292207717895508,41.639610290527344,3.4321272373199463,48839
7,25.99654769897461,49.3828239440918,3.1358275413513184,0.0006999970646575093,,,,48839
8,,,,,20.048702239990234,42.23484802246094,3.3772523403167725,54944
8,25.99654769897461,49.3687858581543,3.1386115550994873,0.0006999970646575093,,,,54944
9,,,,,19.99458885192871,40.88203430175781,3.452802896499634,61049
9,26.101848602294922,49.61594772338867,3.127664566040039,0.0006999970646575093,,,,61049
10,,,,,20.941558837890625,42.6136360168457,3.3958983421325684,67154
10,26.453142166137695,49.98274230957031,3.1170506477355957,0.0006999970646575093,,,,67154
11,,,,,20.15692710876465,41.74783706665039,3.4076907634735107,73259
11,26.506668090820312,49.97162628173828,3.1138079166412354,0.0006999970646575093,,,,73259
12,,,,,21.88852882385254,43.26298522949219,3.3565948009490967,79364
12,26.657014846801758,50.30858612060547,3.1067306995391846,0.0006999970646575093,,,,79364
13,,,,,19.832250595092773,40.800865173339844,3.4501333236694336,85469
13,26.777816772460938,50.391658782958984,3.1011364459991455,0.0006999970646575093,,,,85469
14,,,,,20.319263458251953,42.09956741333008,3.4061124324798584,91574
14,26.776647567749023,50.231658935546875,3.103701591491699,0.0006999970646575093,,,,91574
15,,,,,19.66991424560547,43.100650787353516,3.408846139907837,97679
15,26.838363647460938,50.37703323364258,3.0962140560150146,0.0006999970646575093,,,,97679
16,,,,,18.290042877197266,40.17856979370117,3.434980630874634,103784
16,26.813209533691406,50.55838394165039,3.0960681438446045,0.0006999970646575093,,,,103784
17,,,,,21.7261905670166,43.2088737487793,3.3691160678863525,109889
17,27.025272369384766,50.82134246826172,3.0853798389434814,0.0006999970646575093,,,,109889
18,,,,,20.292207717895508,40.99026107788086,3.42828106880188,115994
18,27.101030349731445,50.98367691040039,3.0795674324035645,0.0006999970646575093,,,,115994
19,,,,,20.21103858947754,43.506492614746094,3.3868632316589355,122099
19,27.0548152923584,50.78828811645508,3.0850741863250732,0.0006999970646575093,,,,122099
20,,,,,20.427488327026367,41.693721771240234,3.3948543071746826,128204
20,27.034631729125977,50.787410736083984,3.0840094089508057,0.0006999970646575093,,,,128204
21,,,,,20.8874454498291,42.451297760009766,3.377636671066284,134309
21,27.06885528564453,50.863460540771484,3.0829625129699707,0.0006999970646575093,,,,134309
22,,,,,20.56277084350586,42.93831253051758,3.4201622009277344,140414
22,27.204282760620117,50.88276672363281,3.0814387798309326,0.0006999970646575093,,,,140414
23,,,,,21.212121963500977,42.397186279296875,3.4079887866973877,146519
23,27.199310302734375,50.96320343017578,3.0778515338897705,0.0006999970646575093,,,,146519
24,,,,,20.102813720703125,42.261905670166016,3.421069860458374,152624
24,27.190826416015625,51.04949188232422,3.0803122520446777,0.0006999970646575093,,,,152624
25,,,,,20.183982849121094,42.23484802246094,3.375964879989624,158729
25,27.222124099731445,51.00736999511719,3.0751938819885254,0.0006999970646575093,,,,158729
26,,,,,21.915584564208984,43.66883087158203,3.3615517616271973,164834
26,27.172691345214844,51.11940002441406,3.0730175971984863,0.0006999970646575093,,,,164834
27,,,,,21.37445831298828,42.532466888427734,3.3992538452148438,170939
27,27.22066307067871,51.1805305480957,3.0732855796813965,0.0006999970646575093,,,,170939
28,,,,,19.02056312561035,40.9361457824707,3.448575258255005,177044
28,27.2674617767334,51.18608856201172,3.0708632469177246,0.0006999970646575093,,,,177044
