epoch,mlp/train/acc,mlp/train/loss,mlp/val/acc,mlp/val/loss,step
0,,,41.845237731933594,1.6828217506408691,182
0,28.00407600402832,1.9780194759368896,,,182
1,,,46.150794982910156,1.5299910306930542,365
1,39.35757064819336,1.708900809288025,,,365
2,,,49.087303161621094,1.4722816944122314,548
2,44.70720672607422,1.566211223602295,,,548
3,,,48.95833206176758,1.446714997291565,731
3,48.790218353271484,1.460479497909546,,,731
4,,,50.644840240478516,1.4358162879943848,914
4,52.386314392089844,1.3678020238876343,,,914
5,,,50.79365158081055,1.432664394378662,1097
5,55.30030059814453,1.2945727109909058,,,1097
6,,,50.56547546386719,1.429492473602295,1280
6,57.77134323120117,1.224312663078308,,,1280
7,,,50.9523811340332,1.4478737115859985,1463
7,60.148006439208984,1.1658351421356201,,,1463
8,,,50.61507797241211,1.446593165397644,1646
8,61.912269592285156,1.1121916770935059,,,1646
9,,,51.66666793823242,1.4358305931091309,1829
9,63.98219680786133,1.061678171157837,,,1829
10,,,50.85317611694336,1.4737417697906494,2012
10,65.73466491699219,1.017152190208435,,,2012
11,,,50.71428680419922,1.4688135385513306,2195
11,67.15465545654297,0.9742799997329712,,,2195
12,,,50.90277862548828,1.4931674003601074,2378
12,68.46739959716797,0.9362292289733887,,,2378
13,,,52.36111068725586,1.5070513486862183,2561
13,69.99678039550781,0.8992227911949158,,,2561
14,,,50.654762268066406,1.5095220804214478,2744
14,70.85692596435547,0.8709787130355835,,,2744
15,,,52.56944274902344,1.509702444076538,2927
15,72.30802154541016,0.8369525074958801,,,2927
16,,,51.755950927734375,1.4925119876861572,3110
16,73.07807922363281,0.8097324371337891,,,3110
17,,,49.99007797241211,1.5211920738220215,3293
17,74.14199829101562,0.7807502150535583,,,3293
18,,,50.783729553222656,1.5039550065994263,3476
18,74.97103881835938,0.7581871151924133,,,3476
19,,,49.662696838378906,1.539052128791809,3659
19,76.13792419433594,0.7326782941818237,,,3659
20,,,50.6646842956543,1.5608367919921875,3842
20,76.52938842773438,0.7155113220214844,,,3842
21,,,51.18055725097656,1.5405808687210083,4025
21,77.68983459472656,0.6906038522720337,,,4025
22,,,51.68650817871094,1.5798166990280151,4208
22,78.31938934326172,0.6704870462417603,,,4208
23,,,51.55754089355469,1.548972249031067,4391
23,79.04762268066406,0.6523630023002625,,,4391
24,,,50.9226188659668,1.5838671922683716,4574
24,79.74259948730469,0.634122908115387,,,4574
25,,,51.04166793823242,1.573351502418518,4757
25,80.02144622802734,0.6254029273986816,,,4757
26,,,51.06150817871094,1.565950870513916,4940
26,80.61990356445312,0.6090482473373413,,,4940
27,,,52.261905670166016,1.5725343227386475,5123
27,81.21514129638672,0.5939968228340149,,,5123
28,,,51.05158615112305,1.591509222984314,5306
28,81.64093017578125,0.5833000540733337,,,5306
29,,,50.67460250854492,1.6068708896636963,5489
29,81.96910858154297,0.5706132054328918,,,5489
30,,,51.04166793823242,1.6046388149261475,5672
30,82.57292938232422,0.5607314705848694,,,5672
31,,,51.894840240478516,1.5974671840667725,5855
31,82.90111541748047,0.5483319163322449,,,5855
32,,,52.470237731933594,1.6049221754074097,6038
32,83.45881652832031,0.5399156808853149,,,6038
33,,,52.19245910644531,1.6104190349578857,6221
33,83.8084487915039,0.5271635055541992,,,6221
34,,,52.49007797241211,1.6060912609100342,6404
34,84.19562530517578,0.5176796317100525,,,6404
35,,,51.5476188659668,1.6283681392669678,6587
35,84.37687683105469,0.5136591196060181,,,6587
36,,,51.755950927734375,1.644231915473938,6770
36,84.68360900878906,0.5040401816368103,,,6770
37,,,49.28571319580078,1.6490410566329956,6953
37,85.09759521484375,0.49703285098075867,,,6953
38,,,49.94047546386719,1.6385061740875244,7136
38,85.38395690917969,0.48970746994018555,,,7136
39,,,51.617061614990234,1.6317715644836426,7319
39,85.63277435302734,0.48330265283584595,,,7319
40,,,53.779762268066406,1.6291470527648926,7502
40,85.92020416259766,0.4762464165687561,,,7502
41,,,51.93452453613281,1.6536589860916138,7685
41,86.27413177490234,0.46854397654533386,,,7685
42,,,50.44643020629883,1.6465438604354858,7868
42,86.28914642333984,0.4654109477996826,,,7868
43,,,51.81547546386719,1.6438730955123901,8051
43,86.52294921875,0.4599911570549011,,,8051
44,,,51.001983642578125,1.661380648612976,8234
44,86.7224349975586,0.4537530839443207,,,8234
45,,,50.505950927734375,1.6480886936187744,8417
45,87.1181869506836,0.44822680950164795,,,8417
46,,,51.47817611694336,1.6624513864517212,8600
46,87.28764343261719,0.44324004650115967,,,8600
47,,,50.00992202758789,1.6531920433044434,8783
47,87.23831176757812,0.4442577064037323,,,8783
48,,,52.380950927734375,1.639182686805725,8966
48,87.43243408203125,0.4383993148803711,,,8966
49,,,51.47817611694336,1.658830165863037,9149
49,87.88610076904297,0.42945247888565063,,,9149
50,,,51.67658615112305,1.664206862449646,9332
50,87.80780792236328,0.42918798327445984,,,9332
51,,,51.716270446777344,1.6491683721542358,9515
51,87.96653747558594,0.426244854927063,,,9515
52,,,51.05158615112305,1.6584866046905518,9698
52,88.27005767822266,0.41658568382263184,,,9698
53,,,50.0396842956543,1.6893081665039062,9881
53,88.38374328613281,0.41862261295318604,,,9881
54,,,52.480159759521484,1.64053475856781,10064
54,88.1370620727539,0.41944435238838196,,,10064
55,,,51.46825408935547,1.6796112060546875,10247
55,88.38910675048828,0.4160146117210388,,,10247
56,,,49.29563522338867,1.668723464012146,10430
56,88.61862182617188,0.41133373975753784,,,10430
57,,,48.224205017089844,1.6953645944595337,10613
57,88.87494659423828,0.40513405203819275,,,10613
58,,,51.875,1.6538678407669067,10796
58,88.81595611572266,0.4046289324760437,,,10796
59,,,49.91071319580078,1.668415904045105,10979
59,89.1591567993164,0.39498698711395264,,,10979
60,,,49.980159759521484,1.684316873550415,11162
60,89.2074203491211,0.3953334391117096,,,11162
61,,,50.70436477661133,1.6669546365737915,11345
61,89.33505249023438,0.39334365725517273,,,11345
62,,,51.29960250854492,1.6797975301742554,11528
62,89.25032043457031,0.39314717054367065,,,11528
63,,,50.67460250854492,1.679655909538269,11711
63,89.58279418945312,0.3887760639190674,,,11711
64,,,50.257938385009766,1.6540889739990234,11894
64,89.49270629882812,0.38625937700271606,,,11894
65,,,51.408729553222656,1.709359884262085,12077
65,89.62355041503906,0.3843265771865845,,,12077
66,,,51.51785659790039,1.6737138032913208,12260
66,89.79300689697266,0.38277894258499146,,,12260
67,,,50.863094329833984,1.6737730503082275,12443
67,89.69862365722656,0.3815452456474304,,,12443
68,,,50.625,1.692713737487793,12626
68,90.0943832397461,0.37866848707199097,,,12626
69,,,51.150794982910156,1.7136025428771973,12809
69,89.9989242553711,0.3773610591888428,,,12809
70,,,50.6646842956543,1.695108413696289,12992
70,90.02144622802734,0.3741120994091034,,,12992
71,,,49.36507797241211,1.7081407308578491,13175
71,90.09223175048828,0.3737783133983612,,,13175
72,,,49.77182388305664,1.6769579648971558,13358
72,90.18983459472656,0.3705073595046997,,,13358
73,,,51.46825408935547,1.6708073616027832,13541
73,90.53839874267578,0.36738041043281555,,,13541
74,,,48.89881134033203,1.6695704460144043,13724
74,90.30780792236328,0.36986827850341797,,,13724
75,,,49.56349182128906,1.674928069114685,13907
75,90.44937896728516,0.36672788858413696,,,13907
76,,,50.71428680419922,1.6420423984527588,14090
76,90.39360809326172,0.3676518201828003,,,14090
77,,,50.873016357421875,1.6705105304718018,14273
77,90.6102523803711,0.3614639341831207,,,14273
78,,,50.57539749145508,1.6977744102478027,14456
78,90.64564514160156,0.36121949553489685,,,14456
79,,,50.81349182128906,1.6606628894805908,14639
79,90.62097930908203,0.36053627729415894,,,14639
80,,,50.69444274902344,1.6688473224639893,14822
80,90.83119201660156,0.35823285579681396,,,14822
81,,,51.33928680419922,1.6560814380645752,15005
81,90.7175064086914,0.3586779534816742,,,15005
82,,,49.632938385009766,1.6924664974212646,15188
82,90.81402587890625,0.35643139481544495,,,15188
83,,,51.001983642578125,1.715274453163147,15371
83,90.92234802246094,0.35508209466934204,,,15371
84,,,50.41666793823242,1.6732456684112549,15554
84,90.75933074951172,0.35774755477905273,,,15554
85,,,49.94047546386719,1.6857870817184448,15737
85,91.07035827636719,0.35334786772727966,,,15737
86,,,50.82341384887695,1.6551650762557983,15920
86,91.10789489746094,0.35117122530937195,,,15920
87,,,50.42658615112305,1.6895860433578491,16103
87,91.0832290649414,0.35056227445602417,,,16103
88,,,50.5853157043457,1.6654682159423828,16286
88,90.95667266845703,0.3511578142642975,,,16286
89,,,49.92063522338867,1.6767088174819946,16469
89,91.0821533203125,0.35020628571510315,,,16469
90,,,49.93055725097656,1.6628966331481934,16652
90,91.2934341430664,0.3459138870239258,,,16652
91,,,50.67460250854492,1.6784580945968628,16835
91,90.98455810546875,0.35118553042411804,,,16835
92,,,50.45634841918945,1.6783342361450195,17018
92,91.35134887695312,0.34384849667549133,,,17018
93,,,50.158729553222656,1.673354148864746,17201
93,91.22050476074219,0.3460806608200073,,,17201
94,,,51.507938385009766,1.6823817491531372,17384
94,91.51437377929688,0.3428630828857422,,,17384
95,,,50.61507797241211,1.6664245128631592,17567
95,91.52831268310547,0.34039947390556335,,,17567
96,,,50.56547546386719,1.6863399744033813,17750
96,91.38245391845703,0.3423861563205719,,,17750
97,,,50.27777862548828,1.671638011932373,17933
97,91.52509307861328,0.34091630578041077,,,17933
98,,,51.96428680419922,1.676334023475647,18116
98,91.58193969726562,0.3385675847530365,,,18116
99,,,49.32539749145508,1.70866060256958,18299
99,91.56370544433594,0.3398854732513428,,,18299
