epoch,mlp/train/acc,mlp/train/loss,mlp/val/acc,mlp/val/loss,step
0,,,29.007936477661133,1.9972466230392456,182
0,27.86679458618164,1.9768993854522705,,,182
1,,,30.992063522338867,1.9701792001724243,365
1,38.92321014404297,1.7166469097137451,,,365
2,,,30.813491821289062,2.0133278369903564,548
2,44.058345794677734,1.5825787782669067,,,548
3,,,32.09325408935547,1.9737628698349,731
3,47.47318649291992,1.4887909889221191,,,731
4,,,31.3988094329834,2.027470350265503,914
4,50.184471130371094,1.4117653369903564,,,914
5,,,32.123016357421875,2.020636796951294,1097
5,52.364864349365234,1.350008487701416,,,1097
6,,,31.716270446777344,2.0265393257141113,1280
6,54.24817657470703,1.2969508171081543,,,1280
7,,,30.55555534362793,2.0453906059265137,1463
7,56.255897521972656,1.2474910020828247,,,1463
8,,,31.706348419189453,2.0753986835479736,1646
8,58.1864013671875,1.196548581123352,,,1646
9,,,32.28174591064453,2.0608129501342773,1829
9,59.573143005371094,1.1559791564941406,,,1829
10,,,32.43055725097656,2.103905200958252,2012
10,61.18940353393555,1.1155990362167358,,,2012
11,,,31.755952835083008,2.108571767807007,2195
11,62.648006439208984,1.0782235860824585,,,2195
12,,,32.56944274902344,2.1421501636505127,2378
12,63.732303619384766,1.0442659854888916,,,2378
13,,,32.89682388305664,2.1505935192108154,2561
13,65.13298797607422,1.006977915763855,,,2561
14,,,30.684524536132812,2.2021169662475586,2744
14,66.34384155273438,0.976030707359314,,,2744
15,,,31.80555534362793,2.236588954925537,2927
15,67.55469512939453,0.947770357131958,,,2927
16,,,31.775793075561523,2.1997039318084717,3110
16,68.63684844970703,0.9194105267524719,,,3110
17,,,31.904762268066406,2.2114055156707764,3293
17,69.40047454833984,0.8942707777023315,,,3293
18,,,30.41666603088379,2.260756254196167,3476
18,70.48583984375,0.8664822578430176,,,3476
19,,,31.46825408935547,2.270763635635376,3659
19,71.5390396118164,0.8412474989891052,,,3659
20,,,30.674602508544922,2.2933084964752197,3842
20,72.35628509521484,0.8203710913658142,,,3842
21,,,30.684524536132812,2.3354225158691406,4025
21,72.99871063232422,0.7991043925285339,,,4025
22,,,29.454364776611328,2.3559250831604004,4208
22,73.97039794921875,0.7779151797294617,,,4208
23,,,31.567461013793945,2.318063497543335,4391
23,74.58065032958984,0.761189877986908,,,4391
24,,,30.039682388305664,2.358837366104126,4574
24,75.0461196899414,0.745434582233429,,,4574
25,,,30.97222137451172,2.3253438472747803,4757
25,75.641357421875,0.733771562576294,,,4757
26,,,30.376983642578125,2.3932785987854004,4940
26,76.49506378173828,0.7139137983322144,,,4940
27,,,30.039682388305664,2.4196410179138184,5123
27,76.9948501586914,0.7019038796424866,,,5123
28,,,29.751983642578125,2.402470827102661,5306
28,77.2704849243164,0.6907525062561035,,,5306
29,,,30.595237731933594,2.3652451038360596,5489
29,77.8646469116211,0.6786274909973145,,,5489
30,,,31.071428298950195,2.384036064147949,5672
30,78.34405517578125,0.6635845899581909,,,5672
31,,,30.27777862548828,2.439005136489868,5855
31,78.8427734375,0.653841495513916,,,5855
32,,,30.029762268066406,2.407292366027832,6038
32,79.30931091308594,0.6413161158561707,,,6038
33,,,29.315475463867188,2.452146291732788,6221
33,79.78335571289062,0.6267030239105225,,,6221
34,,,32.01388931274414,2.4393558502197266,6404
34,80.34748840332031,0.616156816482544,,,6404
35,,,29.632936477661133,2.470489978790283,6587
35,80.51587677001953,0.6113919019699097,,,6587
36,,,32.37103271484375,2.440998077392578,6770
36,80.97919464111328,0.5979007482528687,,,6770
37,,,30.704364776611328,2.48599910736084,6953
37,81.2065658569336,0.5943101048469543,,,6953
38,,,30.90277862548828,2.454862594604492,7136
38,81.60553741455078,0.5867341756820679,,,7136
39,,,31.309524536132812,2.42387318611145,7319
39,82.0280990600586,0.576697587966919,,,7319
40,,,31.66666603088379,2.457691192626953,7502
40,82.19326782226562,0.5700352191925049,,,7502
41,,,32.54960250854492,2.4399561882019043,7685
41,82.43565368652344,0.5671144723892212,,,7685
42,,,30.84325408935547,2.458472728729248,7868
42,82.70055389404297,0.5557442903518677,,,7868
43,,,30.42658805847168,2.498514175415039,8051
43,82.70270538330078,0.5554910898208618,,,8051
44,,,32.05356979370117,2.525430202484131,8234
44,83.28399658203125,0.5444124341011047,,,8234
45,,,32.519840240478516,2.4897797107696533,8417
45,83.45130920410156,0.5386694669723511,,,8417
46,,,31.46825408935547,2.488358736038208,8600
46,83.68082427978516,0.5338488221168518,,,8600
47,,,31.706348419189453,2.50002121925354,8783
47,83.69261932373047,0.5332342386245728,,,8783
48,,,31.89484214782715,2.5350112915039062,8966
48,84.15164947509766,0.522443413734436,,,8966
49,,,31.021825790405273,2.5206542015075684,9149
49,84.37044525146484,0.5160622596740723,,,9149
50,,,32.390872955322266,2.509061098098755,9332
50,84.78978729248047,0.5087087750434875,,,9332
51,,,30.753969192504883,2.5492353439331055,9515
51,84.6181869506836,0.5096666216850281,,,9515
52,,,31.1011905670166,2.5225958824157715,9698
52,84.75332641601562,0.5089684724807739,,,9698
53,,,32.14285659790039,2.527697801589966,9881
53,84.97211456298828,0.5017957091331482,,,9881
54,,,32.35118865966797,2.491119623184204,10064
54,84.85199737548828,0.5047827363014221,,,10064
55,,,30.535715103149414,2.5149595737457275,10247
55,85.36572265625,0.49182364344596863,,,10247
56,,,30.793651580810547,2.5596206188201904,10430
56,85.455810546875,0.49126532673835754,,,10430
57,,,32.42063522338867,2.538506507873535,10613
57,85.76683807373047,0.48386263847351074,,,10613
58,,,30.436508178710938,2.584254264831543,10796
58,85.73358917236328,0.48098504543304443,,,10796
59,,,30.7738094329834,2.5774707794189453,10979
59,85.87837982177734,0.4812477231025696,,,10979
60,,,30.615079879760742,2.5812485218048096,11162
60,86.01887512207031,0.47511789202690125,,,11162
61,,,30.873016357421875,2.518841505050659,11345
61,86.34062957763672,0.47071966528892517,,,11345
62,,,30.734127044677734,2.5894670486450195,11528
62,86.31810760498047,0.470080703496933,,,11528
63,,,32.251983642578125,2.5376248359680176,11711
