epoch,ext/train/acc,ext/train/acc5,ext/train/loss,ext/train/lr,ext/val/acc,ext/val/acc5,ext/val/loss,step
0,,,,,16.287878036499023,35.60606002807617,3.616955280303955,6104
0,17.953960418701172,39.492218017578125,3.5058603286743164,0.0006999970646575093,,,,6104
1,,,,,15.93614673614502,35.93073654174805,3.6218574047088623,12209
1,22.570491790771484,45.39458465576172,3.2959506511688232,0.0006999970646575093,,,,12209
2,,,,,16.423160552978516,38.149349212646484,3.572756767272949,18314
2,23.990581512451172,47.098106384277344,3.23777174949646,0.0006999970646575093,,,,18314
3,,,,,17.559524536132812,38.69047546386719,3.5285282135009766,24419
3,24.43430519104004,47.595062255859375,3.213320016860962,0.0006999970646575093,,,,24419
4,,,,,17.397186279296875,37.040042877197266,3.582306146621704,30524
4,24.874225616455078,48.20521926879883,3.1934831142425537,0.0006999970646575093,,,,30524
5,,,,,18.290042877197266,39.637447357177734,3.489187717437744,36629
5,25.197145462036133,48.4295654296875,3.1764655113220215,0.0006999970646575093,,,,36629
6,,,,,17.613636016845703,39.20454406738281,3.515882730484009,42734
6,25.640867233276367,49.02655792236328,3.1627938747406006,0.0006999970646575093,,,,42734
7,,,,,18.100648880004883,39.31277084350586,3.505814790725708,48839
7,25.897098541259766,49.20469284057617,3.1481611728668213,0.0006999970646575093,,,,48839
8,,,,,18.290042877197266,39.962120056152344,3.476665735244751,54944
8,25.84035301208496,49.171348571777344,3.1512322425842285,0.0006999970646575093,,,,54944
9,,,,,19.480520248413086,40.800865173339844,3.4457998275756836,61049
9,25.962326049804688,49.42874526977539,3.139904260635376,0.0006999970646575093,,,,61049
10,,,,,17.938312530517578,40.665584564208984,3.479238748550415,67154
10,26.21358299255371,49.60951232910156,3.1339566707611084,0.0006999970646575093,,,,67154
11,,,,,18.804113388061523,40.665584564208984,3.471445322036743,73259
11,26.25511932373047,49.72329330444336,3.130751371383667,0.0006999970646575093,,,,73259
12,,,,,18.019479751586914,38.44696807861328,3.492201805114746,79364
12,26.34286880493164,49.91312789916992,3.1260061264038086,0.0006999970646575093,,,,79364
13,,,,,18.452381134033203,40.07034683227539,3.4532899856567383,85469
13,26.5704345703125,50.04182815551758,3.116361618041992,0.0006999970646575093,,,,85469
14,,,,,18.75,41.72077941894531,3.466550350189209,91574
14,26.77898597717285,50.33549880981445,3.105745553970337,0.0006999970646575093,,,,91574
15,,,,,19.778139114379883,40.74675369262695,3.458872079849243,97679
15,26.880191802978516,50.42237091064453,3.1026594638824463,0.0006999970646575093,,,,97679
16,,,,,19.10173225402832,41.612552642822266,3.4340131282806396,103784
16,26.86790657043457,50.49754333496094,3.1020843982696533,0.0006999970646575093,,,,103784
17,,,,,18.993507385253906,41.287879943847656,3.436736583709717,109889
17,27.054521560668945,50.73476028442383,3.090289354324341,0.0006999970646575093,,,,109889
18,,,,,18.587661743164062,39.58333206176758,3.495922327041626,115994
18,27.14695167541504,50.89973068237305,3.086805582046509,0.0006999970646575093,,,,115994
19,,,,,19.10173225402832,39.98917770385742,3.4480931758880615,122099
19,27.220369338989258,51.02170181274414,3.0826239585876465,0.0006999970646575093,,,,122099
20,,,,,19.534631729125977,41.26082229614258,3.448763132095337,128204
20,27.211301803588867,50.83362579345703,3.085174322128296,0.0006999970646575093,,,,128204
21,,,,,18.912338256835938,40.50324630737305,3.4739105701446533,134309
