epoch,mlp/train/acc,mlp/train/loss,mlp/val/acc,mlp/val/loss,step
54,,,30.76388931274414,2.8206629753112793,10064
54,88.17996215820312,0.416181743144989,,,10064
55,,,30.863094329833984,2.7839908599853516,10247
55,88.51136779785156,0.40846899151802063,,,10247
56,,,30.90277862548828,2.79711651802063,10430
56,88.42127990722656,0.409182071685791,,,10430
57,,,29.077381134033203,2.865696668624878,10613
57,88.89424896240234,0.4024684429168701,,,10613
58,,,29.345237731933594,2.787353754043579,10796
58,88.69583892822266,0.40278908610343933,,,10796
59,,,30.317461013793945,2.7946043014526367,10979
59,88.92427825927734,0.39758431911468506,,,10979
60,,,30.704364776611328,2.822798252105713,11162
60,89.11089324951172,0.39331212639808655,,,11162
61,,,30.307538986206055,2.8456249237060547,11345
61,89.38545989990234,0.3887993097305298,,,11345
62,,,29.39484214782715,2.869330406188965,11528
62,89.10017395019531,0.39191538095474243,,,11528
63,,,30.634920120239258,2.8165247440338135,11711
63,89.34040832519531,0.38877397775650024,,,11711
64,,,29.59325408935547,2.842228412628174,11894
64,89.55598449707031,0.38269075751304626,,,11894
65,,,30.128969192504883,2.8331551551818848,12077
65,89.55276489257812,0.38065144419670105,,,12077
66,,,30.69444465637207,2.8230574131011963,12260
66,89.78013610839844,0.3767319917678833,,,12260
67,,,30.446428298950195,2.837555170059204,12443
67,89.66216278076172,0.3782443702220917,,,12443
68,,,30.188491821289062,2.8743510246276855,12626
68,89.69111633300781,0.3802623450756073,,,12626
69,,,29.811508178710938,2.8119895458221436,12809
69,89.83590698242188,0.3756434917449951,,,12809
70,,,31.53769874572754,2.7949392795562744,12992
70,89.80158996582031,0.3771516978740692,,,12992
71,,,30.059524536132812,2.8414700031280518,13175
71,89.91634368896484,0.37521329522132874,,,13175
72,,,30.009920120239258,2.8191869258880615,13358
72,90.09223175048828,0.37039586901664734,,,13358
73,,,30.704364776611328,2.8531291484832764,13541
73,90.11046600341797,0.3704553246498108,,,13541
74,,,30.684524536132812,2.8491339683532715,13724
74,90.00643157958984,0.37097272276878357,,,13724
75,,,30.1488094329834,2.84844708442688,13907
75,90.23809814453125,0.3653888404369354,,,13907
76,,,31.73611068725586,2.7999236583709717,14090
76,90.3056640625,0.36582985520362854,,,14090
77,,,31.240079879760742,2.8475072383880615,14273
77,90.23809814453125,0.3652646541595459,,,14273
78,,,30.039682388305664,2.8336358070373535,14456
78,90.69819641113281,0.3577280342578888,,,14456
79,,,31.061508178710938,2.7918496131896973,14639
79,90.43222045898438,0.36226338148117065,,,14639
80,,,29.285715103149414,2.8214356899261475,14822
80,90.63491821289062,0.3553234934806824,,,14822
81,,,30.505952835083008,2.8674957752227783,15005
81,90.6070327758789,0.356580913066864,,,15005
82,,,29.910715103149414,2.8700127601623535,15188
82,90.49334716796875,0.36004430055618286,,,15188
83,,,29.98015785217285,2.8694467544555664,15371
83,90.6370620727539,0.35644614696502686,,,15371
84,,,30.089284896850586,2.866668224334717,15554
84,90.8226089477539,0.35423681139945984,,,15554
85,,,29.285715103149414,2.818674325942993,15737
85,90.64886474609375,0.3550337553024292,,,15737
86,,,29.990079879760742,2.8246536254882812,15920
86,90.85478210449219,0.35098302364349365,,,15920
87,,,30.128969192504883,2.95554256439209,16103
87,91.16366577148438,0.3455796241760254,,,16103
88,,,29.603174209594727,2.855281352996826,16286
88,90.78829193115234,0.3511453866958618,,,16286
89,,,29.58333396911621,2.8664608001708984,16469
89,91.01565551757812,0.34790194034576416,,,16469
90,,,30.34722137451172,2.9233548641204834,16652
90,91.04032897949219,0.34595540165901184,,,16652
91,,,30.158729553222656,2.916689872741699,16835
91,90.9577407836914,0.34911951422691345,,,16835
92,,,30.466270446777344,2.8397088050842285,17018
92,91.24732208251953,0.3437218964099884,,,17018
93,,,28.878969192504883,2.873943328857422,17201
93,91.14006805419922,0.3413962125778198,,,17201
94,,,30.97222137451172,2.8900434970855713,17384
94,91.10360717773438,0.34381306171417236,,,17384
95,,,29.66269874572754,2.8233823776245117,17567
95,91.13684844970703,0.34253495931625366,,,17567
96,,,30.168651580810547,2.867894411087036,17750
96,91.26233673095703,0.3410978317260742,,,17750
97,,,30.436508178710938,2.8465209007263184,17933
97,91.38245391845703,0.3378821909427643,,,17933
98,,,29.79166603088379,2.8648571968078613,18116
98,91.42213439941406,0.33979204297065735,,,18116
99,,,30.059524536132812,2.8410279750823975,18299
99,91.35885620117188,0.3379563093185425,,,18299
