epoch,mlp/train/acc,mlp/train/loss,mlp/val/acc,mlp/val/loss,step
0,,,33.30356979370117,1.867340326309204,182
0,27.889318466186523,1.9734059572219849,,,182
1,,,36.04166793823242,1.7944233417510986,365
1,39.69004821777344,1.692937970161438,,,365
2,,,37.18254089355469,1.8036046028137207,548
2,45.35821533203125,1.5521420240402222,,,548
3,,,37.81745910644531,1.7883923053741455,731
3,49.410125732421875,1.451438546180725,,,731
4,,,37.470237731933594,1.786393642425537,914
4,52.350921630859375,1.372675895690918,,,914
5,,,38.501983642578125,1.7924525737762451,1097
5,54.56778335571289,1.3081368207931519,,,1097
6,,,37.42063522338867,1.8042914867401123,1280
6,57.09674072265625,1.2499295473098755,,,1280
7,,,38.92856979370117,1.8151599168777466,1463
7,58.746246337890625,1.1979888677597046,,,1463
8,,,36.855159759521484,1.834108591079712,1646
8,60.493350982666016,1.1515192985534668,,,1646
9,,,37.80754089355469,1.8295291662216187,1829
9,62.1793212890625,1.1096364259719849,,,1829
10,,,37.42063522338867,1.8590657711029053,2012
10,63.71299743652344,1.0707446336746216,,,2012
11,,,39.28571319580078,1.8643708229064941,2195
11,65.28206634521484,1.0306864976882935,,,2195
12,,,38.07539749145508,1.9027068614959717,2378
12,66.56692504882812,0.9947619438171387,,,2378
13,,,37.85714340209961,1.9138158559799194,2561
13,67.82389831542969,0.962153971195221,,,2561
14,,,37.8273811340332,1.9452402591705322,2744
14,68.86851501464844,0.9327473044395447,,,2744
15,,,37.04365158081055,1.9679237604141235,2927
15,69.93243408203125,0.9043101072311401,,,2927
16,,,39.82143020629883,1.9686359167099,3110
16,70.6220474243164,0.8817481994628906,,,3110
17,,,39.355159759521484,1.9888726472854614,3293
17,71.64628601074219,0.8550887703895569,,,3293
18,,,39.60317611694336,1.9802889823913574,3476
18,72.63084411621094,0.8304587006568909,,,3476
19,,,37.966270446777344,1.9936603307724,3659
19,73.50814819335938,0.8062239289283752,,,3659
20,,,39.36507797241211,2.014559030532837,3842
20,74.23208618164062,0.7834625244140625,,,3842
21,,,39.83134841918945,2.0313966274261475,4025
21,75.1093978881836,0.7650914192199707,,,4025
22,,,38.26388931274414,2.039804458618164,4208
22,75.69498443603516,0.7447359561920166,,,4208
23,,,39.54365158081055,2.046326160430908,4391
23,76.47468566894531,0.7263050079345703,,,4391
24,,,39.01785659790039,2.0981245040893555,4574
24,77.09674072265625,0.7103673815727234,,,4574
25,,,39.0773811340332,2.1119470596313477,4757
25,77.39810943603516,0.6989201307296753,,,4757
26,,,38.33333206176758,2.1175761222839355,4940
26,77.70806884765625,0.6874915957450867,,,4940
27,,,39.761905670166016,2.1249489784240723,5123
27,78.79879760742188,0.661842405796051,,,5123
28,,,38.492061614990234,2.150811195373535,5306
28,79.08515930175781,0.653889536857605,,,5306
29,,,38.70039749145508,2.1755518913269043,5489
29,79.64500427246094,0.640114426612854,,,5489
30,,,39.3353157043457,2.1411561965942383,5672
30,80.08151245117188,0.6281973719596863,,,5672
31,,,38.89881134033203,2.1632964611053467,5855
31,80.36357879638672,0.6176156401634216,,,5855
32,,,38.0853157043457,2.1869218349456787,6038
32,80.8065185546875,0.6073169112205505,,,6038
33,,,39.136905670166016,2.1713976860046387,6221
33,81.39854431152344,0.5952766537666321,,,6221
34,,,37.400794982910156,2.208667278289795,6404
34,81.66773986816406,0.5831612944602966,,,6404
35,,,37.69841384887695,2.220513343811035,6587
35,81.99378204345703,0.5769346356391907,,,6587
36,,,37.98611068725586,2.227473258972168,6770
36,82.33698272705078,0.56881183385849,,,6770
37,,,38.67063522338867,2.2331957817077637,6953
37,82.72093200683594,0.5587669610977173,,,6953
38,,,38.60118865966797,2.241917610168457,7136
38,82.96331787109375,0.552150547504425,,,7136
39,,,38.730159759521484,2.226041316986084,7319
39,83.18746948242188,0.5419130325317383,,,7319
40,,,38.462303161621094,2.233983278274536,7502
40,83.44486999511719,0.5381085872650146,,,7502
41,,,39.613094329833984,2.2454302310943604,7685
41,83.81917572021484,0.5287445187568665,,,7685
42,,,36.82539749145508,2.293217658996582,7868
42,84.07979583740234,0.5219923257827759,,,7868
43,,,38.61111068725586,2.258507013320923,8051
43,84.21063995361328,0.5200501084327698,,,8051
44,,,37.867061614990234,2.278174877166748,8234
44,84.53668212890625,0.510614275932312,,,8234
45,,,38.015872955322266,2.259226083755493,8417
45,84.63105773925781,0.5101690888404846,,,8417
46,,,38.11507797241211,2.292330503463745,8600
46,85.02037811279297,0.4982622563838959,,,8600
47,,,37.658729553222656,2.288829803466797,8783
47,85.26705169677734,0.4941386282444,,,8783
48,,,37.62896728515625,2.281496524810791,8966
48,85.31853485107422,0.49111253023147583,,,8966
49,,,38.05555725097656,2.2954094409942627,9149
49,85.6563720703125,0.48205870389938354,,,9149
50,,,37.90674591064453,2.30256724357605,9332
50,85.78936004638672,0.48065292835235596,,,9332
51,,,37.85714340209961,2.3100244998931885,9515
51,85.99635314941406,0.4759136438369751,,,9515
