epoch,ext/train/acc,ext/train/acc5,ext/train/loss,ext/train/lr,ext/val/acc,ext/val/acc5,ext/val/loss,step
0,,,,,8.549783706665039,26.055194854736328,3.8433992862701416,6104
0,7.70153284072876,24.587282180786133,3.855386734008789,0.0006999970646575093,,,,6104
1,,,,,9.632034301757812,29.978355407714844,3.778522491455078,12209
1,12.191704750061035,33.437461853027344,3.6330807209014893,0.0006999970646575093,,,,12209
2,,,,,10.984848022460938,30.84415626525879,3.741225242614746,18314
2,14.103194236755371,36.45664978027344,3.55737566947937,0.0006999970646575093,,,,18314
3,,,,,11.201298713684082,32.25108337402344,3.7153027057647705,24419
3,14.630279541015625,37.25225067138672,3.534095287322998,0.0006999970646575093,,,,24419
4,,,,,12.01298713684082,32.76515197753906,3.6954996585845947,30524
4,15.19217300415039,38.18708419799805,3.5108020305633545,0.0006999970646575093,,,,30524
5,,,,,13.041125297546387,33.98268508911133,3.659353733062744,36629
5,15.492570877075195,38.59190368652344,3.494807720184326,0.0006999970646575093,,,,36629
6,,,,,12.74350643157959,32.683982849121094,3.6845953464508057,42734
6,15.88364315032959,38.93559265136719,3.4868667125701904,0.0006999970646575093,,,,42734
7,,,,,12.716450691223145,33.576839447021484,3.6878910064697266,48839
7,16.237276077270508,39.42611312866211,3.4711291790008545,0.0006999970646575093,,,,48839
8,,,,,11.688311576843262,33.576839447021484,3.6722211837768555,54944
8,16.234643936157227,39.51298522949219,3.4701247215270996,0.0006999970646575093,,,,54944
9,,,,,12.662337303161621,32.81926345825195,3.694046974182129,61049
9,16.270036697387695,39.62296676635742,3.4648680686950684,0.0006999970646575093,,,,61049
10,,,,,12.716450691223145,34.22618865966797,3.655735731124878,67154
10,16.41219139099121,39.858428955078125,3.460588216781616,0.0006999970646575093,,,,67154
11,,,,,13.257575988769531,35.14610290527344,3.6459641456604004,73259
11,16.56780242919922,40.0,3.4551918506622314,0.0006999970646575093,,,,73259
12,,,,,13.528138160705566,34.44264221191406,3.633103132247925,79364
12,16.767871856689453,40.14771270751953,3.4472310543060303,0.0006999970646575093,,,,79364
13,,,,,13.419913291931152,35.254329681396484,3.671902894973755,85469
13,16.92552947998047,40.523284912109375,3.4395642280578613,0.0006999970646575093,,,,85469
14,,,,,13.122294425964355,34.09090805053711,3.6475584506988525,91574
14,17.03492546081543,40.344566345214844,3.439547061920166,0.0006999970646575093,,,,91574
15,,,,,12.932900428771973,35.49783706665039,3.6516270637512207,97679
15,17.004796981811523,40.52474594116211,3.4352123737335205,0.0006999970646575093,,,,97679
16,,,,,12.175324440002441,32.30519485473633,3.6690640449523926,103784
16,16.986370086669922,40.51626205444336,3.4343252182006836,0.0006999970646575093,,,,103784
17,,,,,13.47402572631836,34.65909194946289,3.635467767715454,109889
17,17.17824935913086,40.70609664916992,3.426178455352783,0.0006999970646575093,,,,109889
18,,,,,12.959957122802734,33.630950927734375,3.6568048000335693,115994
18,17.258394241333008,40.95735168457031,3.4233474731445312,0.0006999970646575093,,,,115994
19,,,,,13.122294425964355,34.604976654052734,3.604414701461792,122099
19,17.193166732788086,40.79530715942383,3.425166368484497,0.0006999970646575093,,,,122099
20,,,,,13.555194854736328,33.84740447998047,3.6399405002593994,128204
20,17.186147689819336,40.909969329833984,3.4241631031036377,0.0006999970646575093,,,,128204
21,,,,,13.771644592285156,33.7662353515625,3.65822434425354,134309
21,17.317188262939453,40.843570709228516,3.422092914581299,0.0006999970646575093,,,,134309
22,,,,,13.311688423156738,34.22618865966797,3.670902729034424,140414
22,17.48859214782715,41.194862365722656,3.4166030883789062,0.0006999970646575093,,,,140414
23,,,,,12.74350643157959,34.44264221191406,3.6618082523345947,146519
23,17.4844970703125,41.11910629272461,3.415958881378174,0.0006999970646575093,,,,146519
24,,,,,12.662337303161621,31.73701286315918,3.680450916290283,152624
24,17.48654556274414,41.09395217895508,3.4182004928588867,0.0006999970646575093,,,,152624
25,,,,,14.637445449829102,36.066017150878906,3.5949208736419678,158729
25,17.554113388061523,41.417457580566406,3.408984422683716,0.0006999970646575093,,,,158729
26,,,,,14.204545021057129,35.55194854736328,3.6215455532073975,164834
26,17.532466888427734,41.183162689208984,3.411701202392578,0.0006999970646575093,,,,164834
27,,,,,12.662337303161621,33.387447357177734,3.6756646633148193,170939
